진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2024,조울증,경남,산청군,여,0~9세,0 ,0 ,0 
2024,조울증,경남,산청군,여,10~19세,0 ,0 ,0 
2024,조울증,경남,산청군,여,20~29세,0 ,0 ,0 
2024,조울증,경남,산청군,여,30~39세,0 ,0 ,0 
2024,조울증,경남,산청군,여,40~49세,0 ,0 ,0 
2024,조울증,경남,산청군,여,50~59세,0 ,0 ,0 
2024,조울증,경남,산청군,여,60~69세,0 ,0 ,0 
2024,조울증,경남,산청군,여,70~79세,0 ,0 ,0 
2024,조울증,경남,산청군,여,80~89세,0 ,0 ,0 
2024,조울증,경남,산청군,여,90~99세,0 ,0 ,0 
2024,조울증,경남,산청군,여,100세이상,0 ,0 ,0 
2024,조울증,경남,의령군,남,0~9세,0 ,0 ,0 
2024,조울증,경남,의령군,남,10~19세,0 ,0 ,0 
2024,조울증,경남,의령군,남,20~29세,0 ,0 ,0 
2024,조울증,경남,의령군,남,30~39세,0 ,0 ,0 
2024,조울증,경남,의령군,남,40~49세,0 ,0 ,0 
2024,조울증,경남,의령군,남,50~59세,0 ,0 ,0 
2024,조울증,경남,의령군,남,60~69세,0 ,0 ,0 
2024,조울증,경남,의령군,남,70~79세,0 ,0 ,0 
2024,조울증,경남,의령군,남,80~89세,0 ,0 ,0 
2024,조울증,경남,의령군,남,90~99세,0 ,0 ,0 
2024,조울증,경남,의령군,남,100세이상,0 ,0 ,0 
2024,조울증,경남,의령군,여,0~9세,0 ,0 ,0 
2024,조울증,경남,의령군,여,10~19세,0 ,0 ,0 
2024,조울증,경남,의령군,여,20~29세,0 ,0 ,0 
2024,조울증,경남,의령군,여,30~39세,0 ,0 ,0 
2024,조울증,경남,의령군,여,40~49세,0 ,0 ,0 
2024,조울증,경남,의령군,여,50~59세,0 ,0 ,0 
2024,조울증,경남,의령군,여,60~69세,0 ,0 ,0 
2024,조울증,경남,의령군,여,70~79세,0 ,0 ,0 
2024,조울증,경남,의령군,여,80~89세,0 ,0 ,0 
2024,조울증,경남,의령군,여,90~99세,0 ,0 ,0 
2024,조울증,경남,의령군,여,100세이상,0 ,0 ,0 
2024,조울증,경남,창녕군,남,0~9세,0 ,0 ,0 
2024,조울증,경남,창녕군,남,10~19세,0 ,0 ,0 
2024,조울증,경남,창녕군,남,20~29세,12 ,80 ,5661650 
2024,조울증,경남,창녕군,남,30~39세,0 ,0 ,0 
2024,조울증,경남,창녕군,남,40~49세,10 ,100 ,9970440 
2024,조울증,경남,창녕군,남,50~59세,18 ,94 ,6109370 
2024,조울증,경남,창녕군,남,60~69세,10 ,797 ,75333670 
2024,조울증,경남,창녕군,남,70~79세,0 ,0 ,0 
2024,조울증,경남,창녕군,남,80~89세,0 ,0 ,0 
2024,조울증,경남,창녕군,남,90~99세,0 ,0 ,0 
2024,조울증,경남,창녕군,남,100세이상,0 ,0 ,0 
2024,조울증,경남,창녕군,여,0~9세,0 ,0 ,0 
2024,조울증,경남,창녕군,여,10~19세,0 ,0 ,0 
2024,조울증,경남,창녕군,여,20~29세,0 ,0 ,0 
2024,조울증,경남,창녕군,여,30~39세,0 ,0 ,0 
2024,조울증,경남,창녕군,여,40~49세,19 ,243 ,21214510 
2024,조울증,경남,창녕군,여,50~59세,16 ,250 ,25303360 
2024,조울증,경남,창녕군,여,60~69세,19 ,287 ,23088160 
2024,조울증,경남,창녕군,여,70~79세,0 ,0 ,0 
2024,조울증,경남,창녕군,여,80~89세,0 ,0 ,0 
2024,조울증,경남,창녕군,여,90~99세,0 ,0 ,0 
2024,조울증,경남,창녕군,여,100세이상,0 ,0 ,0 
2024,조울증,경남,하동군,남,0~9세,0 ,0 ,0 
2024,조울증,경남,하동군,남,10~19세,0 ,0 ,0 
2024,조울증,경남,하동군,남,20~29세,0 ,0 ,0 
2024,조울증,경남,하동군,남,30~39세,0 ,0 ,0 
2024,조울증,경남,하동군,남,40~49세,0 ,0 ,0 
2024,조울증,경남,하동군,남,50~59세,10 ,989 ,103750540 
2024,조울증,경남,하동군,남,60~69세,0 ,0 ,0 
2024,조울증,경남,하동군,남,70~79세,0 ,0 ,0 
2024,조울증,경남,하동군,남,80~89세,0 ,0 ,0 
2024,조울증,경남,하동군,남,90~99세,0 ,0 ,0 
2024,조울증,경남,하동군,남,100세이상,0 ,0 ,0 
2024,조울증,경남,하동군,여,0~9세,0 ,0 ,0 
2024,조울증,경남,하동군,여,10~19세,0 ,0 ,0 
2024,조울증,경남,하동군,여,20~29세,0 ,0 ,0 
2024,조울증,경남,하동군,여,30~39세,0 ,0 ,0 
2024,조울증,경남,하동군,여,40~49세,0 ,0 ,0 
2024,조울증,경남,하동군,여,50~59세,0 ,0 ,0 
2024,조울증,경남,하동군,여,60~69세,0 ,0 ,0 
2024,조울증,경남,하동군,여,70~79세,10 ,72 ,4677980 
2024,조울증,경남,하동군,여,80~89세,12 ,32 ,676290 
2024,조울증,경남,하동군,여,90~99세,0 ,0 ,0 
2024,조울증,경남,하동군,여,100세이상,0 ,0 ,0 
2024,조울증,경남,함안군,남,0~9세,0 ,0 ,0 
2024,조울증,경남,함안군,남,10~19세,0 ,0 ,0 
2024,조울증,경남,함안군,남,20~29세,0 ,0 ,0 
2024,조울증,경남,함안군,남,30~39세,0 ,0 ,0 
2024,조울증,경남,함안군,남,40~49세,0 ,0 ,0 
2024,조울증,경남,함안군,남,50~59세,0 ,0 ,0 
2024,조울증,경남,함안군,남,60~69세,0 ,0 ,0 
2024,조울증,경남,함안군,남,70~79세,0 ,0 ,0 
2024,조울증,경남,함안군,남,80~89세,0 ,0 ,0 
2024,조울증,경남,함안군,남,90~99세,0 ,0 ,0 
2024,조울증,경남,함안군,여,0~9세,0 ,0 ,0 
2024,조울증,경남,함안군,여,10~19세,0 ,0 ,0 
2024,조울증,경남,함안군,여,20~29세,0 ,0 ,0 
2024,조울증,경남,함안군,여,30~39세,0 ,0 ,0 
2024,조울증,경남,함안군,여,40~49세,0 ,0 ,0 
2024,조울증,경남,함안군,여,50~59세,0 ,0 ,0 
2024,조울증,경남,함안군,여,60~69세,0 ,0 ,0 
2024,조울증,경남,함안군,여,70~79세,0 ,0 ,0 
2024,조울증,경남,함안군,여,80~89세,0 ,0 ,0 
2024,조울증,경남,함안군,여,90~99세,0 ,0 ,0 
2024,조울증,경남,함안군,여,100세이상,0 ,0 ,0 
2024,조울증,경남,함양군,남,0~9세,0 ,0 ,0 
2024,조울증,경남,함양군,남,10~19세,0 ,0 ,0 
2024,조울증,경남,함양군,남,20~29세,0 ,0 ,0 
2024,조울증,경남,함양군,남,30~39세,0 ,0 ,0 
2024,조울증,경남,함양군,남,40~49세,0 ,0 ,0 
2024,조울증,경남,함양군,남,50~59세,0 ,0 ,0 
2024,조울증,경남,함양군,남,60~69세,0 ,0 ,0 
2024,조울증,경남,함양군,남,70~79세,0 ,0 ,0 
2024,조울증,경남,함양군,남,80~89세,0 ,0 ,0 
2024,조울증,경남,함양군,남,90~99세,0 ,0 ,0 
2024,조울증,경남,함양군,남,100세이상,0 ,0 ,0 
2024,조울증,경남,함양군,여,0~9세,0 ,0 ,0 
2024,조울증,경남,함양군,여,10~19세,0 ,0 ,0 
2024,조울증,경남,함양군,여,20~29세,0 ,0 ,0 
2024,조울증,경남,함양군,여,30~39세,0 ,0 ,0 
2024,조울증,경남,함양군,여,40~49세,0 ,0 ,0 
2024,조울증,경남,함양군,여,50~59세,0 ,0 ,0 
2024,조울증,경남,함양군,여,60~69세,0 ,0 ,0 
2024,조울증,경남,함양군,여,70~79세,0 ,0 ,0 
2024,조울증,경남,함양군,여,80~89세,11 ,20 ,358690 
2024,조울증,경남,함양군,여,90~99세,0 ,0 ,0 
2024,조울증,경남,함양군,여,100세이상,0 ,0 ,0 
2024,조울증,경남,합천군,남,0~9세,0 ,0 ,0 
2024,조울증,경남,합천군,남,10~19세,0 ,0 ,0 
2024,조울증,경남,합천군,남,20~29세,0 ,0 ,0 
2024,조울증,경남,합천군,남,30~39세,0 ,0 ,0 
2024,조울증,경남,합천군,남,40~49세,0 ,0 ,0 
2024,조울증,경남,합천군,남,50~59세,0 ,0 ,0 
2024,조울증,경남,합천군,남,60~69세,0 ,0 ,0 
2024,조울증,경남,합천군,남,70~79세,0 ,0 ,0 
2024,조울증,경남,합천군,남,80~89세,0 ,0 ,0 
2024,조울증,경남,합천군,남,90~99세,0 ,0 ,0 
2024,조울증,경남,합천군,남,100세이상,0 ,0 ,0 
2024,조울증,경남,합천군,여,0~9세,0 ,0 ,0 
2024,조울증,경남,합천군,여,10~19세,0 ,0 ,0 
2024,조울증,경남,합천군,여,20~29세,0 ,0 ,0 
2024,조울증,경남,합천군,여,30~39세,0 ,0 ,0 
2024,조울증,경남,합천군,여,40~49세,0 ,0 ,0 
2024,조울증,경남,합천군,여,50~59세,0 ,0 ,0 
2024,조울증,경남,합천군,여,60~69세,0 ,0 ,0 
2024,조울증,경남,합천군,여,70~79세,0 ,0 ,0 
2024,조울증,경남,합천군,여,80~89세,0 ,0 ,0 
2024,조울증,경남,합천군,여,90~99세,0 ,0 ,0 
2024,조울증,경남,합천군,여,100세이상,0 ,0 ,0 
2024,조울증,경남,김해시,남,0~9세,13 ,114 ,7304860 
2024,조울증,경남,김해시,남,10~19세,49 ,821 ,86419210 
2024,조울증,경남,김해시,남,20~29세,97 ,1184 ,108107610 
2024,조울증,경남,김해시,남,30~39세,47 ,650 ,59510900 
2024,조울증,경남,김해시,남,40~49세,60 ,1045 ,86356510 
2024,조울증,경남,김해시,남,50~59세,38 ,701 ,62198670 
2024,조울증,경남,김해시,남,60~69세,33 ,1914 ,182824630 
2024,조울증,경남,김해시,남,70~79세,10 ,788 ,71968080 
2024,조울증,경남,김해시,남,80~89세,0 ,0 ,0 
2024,조울증,경남,김해시,남,90~99세,0 ,0 ,0 
2024,조울증,경남,김해시,남,100세이상,0 ,0 ,0 
2024,조울증,경남,김해시,여,0~9세,0 ,0 ,0 
2024,조울증,경남,김해시,여,10~19세,46 ,1476 ,154695000 
2024,조울증,경남,김해시,여,20~29세,74 ,956 ,84710130 
2024,조울증,경남,김해시,여,30~39세,70 ,737 ,65374980 
2024,조울증,경남,김해시,여,40~49세,79 ,1190 ,107946880 
2024,조울증,경남,김해시,여,50~59세,78 ,1646 ,135260930 
2024,조울증,경남,김해시,여,60~69세,66 ,1675 ,142334180 
2024,조울증,경남,김해시,여,70~79세,26 ,843 ,76843390 
2024,조울증,경남,김해시,여,80~89세,14 ,65 ,3368110 
2024,조울증,경남,김해시,여,90~99세,0 ,0 ,0 
2024,조울증,경남,김해시,여,100세이상,0 ,0 ,0 
2024,조울증,경남,사천시,남,0~9세,0 ,0 ,0 
2024,조울증,경남,사천시,남,10~19세,0 ,0 ,0 
2024,조울증,경남,사천시,남,20~29세,0 ,0 ,0 
2024,조울증,경남,사천시,남,30~39세,0 ,0 ,0 
2024,조울증,경남,사천시,남,40~49세,19 ,340 ,31937370 
2024,조울증,경남,사천시,남,50~59세,11 ,290 ,29399880 
2024,조울증,경남,사천시,남,60~69세,12 ,228 ,17791030 
2024,조울증,경남,사천시,남,70~79세,0 ,0 ,0 
2024,조울증,경남,사천시,남,80~89세,11 ,17 ,174220 
2024,조울증,경남,사천시,남,90~99세,0 ,0 ,0 
2024,조울증,경남,사천시,남,100세이상,0 ,0 ,0 
2024,조울증,경남,사천시,여,0~9세,0 ,0 ,0 
2024,조울증,경남,사천시,여,10~19세,0 ,0 ,0 
2024,조울증,경남,사천시,여,20~29세,10 ,91 ,8563770 
2024,조울증,경남,사천시,여,30~39세,10 ,98 ,9536110 
2024,조울증,경남,사천시,여,40~49세,22 ,309 ,26469570 
2024,조울증,경남,사천시,여,50~59세,18 ,685 ,67763230 
2024,조울증,경남,사천시,여,60~69세,15 ,827 ,77542530 
2024,조울증,경남,사천시,여,70~79세,11 ,260 ,23162620 
2024,조울증,경남,사천시,여,80~89세,27 ,52 ,443240 
2024,조울증,경남,사천시,여,90~99세,15 ,53 ,328880 
2024,조울증,경남,사천시,여,100세이상,0 ,0 ,0 
2024,조울증,경남,진주시,남,0~9세,0 ,0 ,0 
2024,조울증,경남,진주시,남,10~19세,22 ,156 ,10944170 
2024,조울증,경남,진주시,남,20~29세,121 ,1136 ,85858580 
2024,조울증,경남,진주시,남,30~39세,87 ,732 ,55860250 
2024,조울증,경남,진주시,남,40~49세,72 ,682 ,46068190 
2024,조울증,경남,진주시,남,50~59세,81 ,504 ,27017860 
2024,조울증,경남,진주시,남,60~69세,83 ,804 ,68882950 
2024,조울증,경남,진주시,남,70~79세,36 ,283 ,20361040 
2024,조울증,경남,진주시,남,80~89세,17 ,132 ,7870980 
2024,조울증,경남,진주시,남,90~99세,0 ,0 ,0 
2024,조울증,경남,진주시,남,100세이상,0 ,0 ,0 
2024,조울증,경남,진주시,여,0~9세,0 ,0 ,0 
2024,조울증,경남,진주시,여,10~19세,66 ,423 ,43902090 
2024,조울증,경남,진주시,여,20~29세,169 ,1711 ,142204430 
2024,조울증,경남,진주시,여,30~39세,164 ,1787 ,133161190 
2024,조울증,경남,진주시,여,40~49세,146 ,1119 ,73959850 
2024,조울증,경남,진주시,여,50~59세,108 ,1254 ,142188450 
2024,조울증,경남,진주시,여,60~69세,107 ,1229 ,96145970 
2024,조울증,경남,진주시,여,70~79세,50 ,480 ,35399010 
2024,조울증,경남,진주시,여,80~89세,18 ,90 ,3522150 
2024,조울증,경남,진주시,여,90~99세,0 ,0 ,0 
2024,조울증,경남,진주시,여,100세이상,0 ,0 ,0 
2024,조울증,경남,창원마산회원구,남,0~9세,0 ,0 ,0 
2024,조울증,경남,창원마산회원구,남,10~19세,13 ,66 ,6391780 
2024,조울증,경남,창원마산회원구,남,20~29세,39 ,492 ,46217580 
2024,조울증,경남,창원마산회원구,남,30~39세,47 ,1176 ,110085090 
2024,조울증,경남,창원마산회원구,남,40~49세,44 ,431 ,37387390 
2024,조울증,경남,창원마산회원구,남,50~59세,55 ,565 ,45700430 
2024,조울증,경남,창원마산회원구,남,60~69세,46 ,816 ,77992000 
2024,조울증,경남,창원마산회원구,남,70~79세,28 ,593 ,53158630 
2024,조울증,경남,창원마산회원구,남,80~89세,0 ,0 ,0 
2024,조울증,경남,창원마산회원구,남,90~99세,0 ,0 ,0 
2024,조울증,경남,창원마산회원구,남,100세이상,0 ,0 ,0 
2024,조울증,경남,창원마산회원구,여,0~9세,0 ,0 ,0 
2024,조울증,경남,창원마산회원구,여,10~19세,22 ,103 ,8701110 
2024,조울증,경남,창원마산회원구,여,20~29세,69 ,586 ,55371050 
2024,조울증,경남,창원마산회원구,여,30~39세,71 ,760 ,72749070 
2024,조울증,경남,창원마산회원구,여,40~49세,64 ,756 ,62234100 
2024,조울증,경남,창원마산회원구,여,50~59세,76 ,992 ,76355060 
2024,조울증,경남,창원마산회원구,여,60~69세,65 ,872 ,70444790 
2024,조울증,경남,창원마산회원구,여,70~79세,43 ,367 ,23250530 
2024,조울증,경남,창원마산회원구,여,80~89세,10 ,93 ,3199060 
2024,조울증,경남,창원마산회원구,여,90~99세,0 ,0 ,0 
2024,조울증,경남,창원마산회원구,여,100세이상,0 ,0 ,0 
2024,조울증,경남,창원마산합포구,남,0~9세,0 ,0 ,0 
2024,조울증,경남,창원마산합포구,남,10~19세,0 ,0 ,0 
2024,조울증,경남,창원마산합포구,남,20~29세,0 ,0 ,0 
2024,조울증,경남,창원마산합포구,남,30~39세,24 ,299 ,19148660 
2024,조울증,경남,창원마산합포구,남,40~49세,25 ,618 ,49114810 
2024,조울증,경남,창원마산합포구,남,50~59세,26 ,544 ,50441270 
2024,조울증,경남,창원마산합포구,남,60~69세,27 ,510 ,35220020 
2024,조울증,경남,창원마산합포구,남,70~79세,16 ,639 ,53128370 
2024,조울증,경남,창원마산합포구,남,80~89세,0 ,0 ,0 
2024,조울증,경남,창원마산합포구,남,90~99세,0 ,0 ,0 
2024,조울증,경남,창원마산합포구,남,100세이상,0 ,0 ,0 
2024,조울증,경남,창원마산합포구,여,0~9세,0 ,0 ,0 
2024,조울증,경남,창원마산합포구,여,10~19세,0 ,0 ,0 
2024,조울증,경남,창원마산합포구,여,20~29세,17 ,119 ,8842080 
2024,조울증,경남,창원마산합포구,여,30~39세,22 ,295 ,19873600 
2024,조울증,경남,창원마산합포구,여,40~49세,30 ,642 ,46644360 
2024,조울증,경남,창원마산합포구,여,50~59세,20 ,257 ,15659370 
2024,조울증,경남,창원마산합포구,여,60~69세,27 ,1098 ,98107060 
2024,조울증,경남,창원마산합포구,여,70~79세,20 ,224 ,14391740 
2024,조울증,경남,창원마산합포구,여,80~89세,15 ,108 ,4145140 
2024,조울증,경남,창원마산합포구,여,90~99세,0 ,0 ,0 
2024,조울증,경남,창원마산합포구,여,100세이상,0 ,0 ,0 
2024,조울증,경남,창원진해구,남,0~9세,0 ,0 ,0 
2024,조울증,경남,창원진해구,남,10~19세,0 ,0 ,0 
2024,조울증,경남,창원진해구,남,20~29세,0 ,0 ,0 
2024,조울증,경남,창원진해구,남,30~39세,12 ,128 ,11088760 
2024,조울증,경남,창원진해구,남,40~49세,10 ,259 ,23408060 
2024,조울증,경남,창원진해구,남,50~59세,17 ,318 ,26023400 
2024,조울증,경남,창원진해구,남,60~69세,22 ,217 ,16016420 
2024,조울증,경남,창원진해구,남,70~79세,13 ,327 ,28607670 
2024,조울증,경남,창원진해구,남,80~89세,0 ,0 ,0 
2024,조울증,경남,창원진해구,남,90~99세,0 ,0 ,0 
2024,조울증,경남,창원진해구,남,100세이상,0 ,0 ,0 
2024,조울증,경남,창원진해구,여,0~9세,0 ,0 ,0 
2024,조울증,경남,창원진해구,여,10~19세,0 ,0 ,0 
2024,조울증,경남,창원진해구,여,20~29세,15 ,272 ,22916680 
2024,조울증,경남,창원진해구,여,30~39세,26 ,543 ,42649410 
2024,조울증,경남,창원진해구,여,40~49세,24 ,292 ,23179420 
2024,조울증,경남,창원진해구,여,50~59세,35 ,344 ,29348040 
2024,조울증,경남,창원진해구,여,60~69세,33 ,292 ,19466850 
2024,조울증,경남,창원진해구,여,70~79세,37 ,289 ,16214520 
2024,조울증,경남,창원진해구,여,80~89세,14 ,92 ,4682930 
2024,조울증,경남,창원진해구,여,90~99세,0 ,0 ,0 
2024,조울증,경남,창원진해구,여,100세이상,0 ,0 ,0 
2024,조울증,경남,창원의창구,남,0~9세,0 ,0 ,0 
2024,조울증,경남,창원의창구,남,10~19세,0 ,0 ,0 
2024,조울증,경남,창원의창구,남,20~29세,18 ,106 ,8375130 
2024,조울증,경남,창원의창구,남,30~39세,12 ,45 ,3643490 
2024,조울증,경남,창원의창구,남,40~49세,12 ,79 ,5710880 
2024,조울증,경남,창원의창구,남,50~59세,15 ,83 ,5045540 
2024,조울증,경남,창원의창구,남,60~69세,13 ,101 ,6213310 
2024,조울증,경남,창원의창구,남,70~79세,10 ,66 ,4528210 
2024,조울증,경남,창원의창구,남,80~89세,0 ,0 ,0 
2024,조울증,경남,창원의창구,남,90~99세,0 ,0 ,0 
2024,조울증,경남,창원의창구,남,100세이상,0 ,0 ,0 
2024,조울증,경남,창원의창구,여,0~9세,0 ,0 ,0 
2024,조울증,경남,창원의창구,여,10~19세,0 ,0 ,0 
2024,조울증,경남,창원의창구,여,20~29세,18 ,85 ,6898340 
2024,조울증,경남,창원의창구,여,30~39세,27 ,174 ,12124410 
2024,조울증,경남,창원의창구,여,40~49세,21 ,156 ,11254510 
2024,조울증,경남,창원의창구,여,50~59세,0 ,0 ,0 
2024,조울증,경남,창원의창구,여,60~69세,13 ,175 ,9868850 
2024,조울증,경남,창원의창구,여,70~79세,0 ,0 ,0 
2024,조울증,경남,창원의창구,여,80~89세,15 ,42 ,985330 
2024,조울증,경남,창원의창구,여,90~99세,0 ,0 ,0 
2024,조울증,경남,창원의창구,여,100세이상,0 ,0 ,0 
2024,조울증,경남,창원성산구,남,0~9세,30 ,163 ,23543030 
2024,조울증,경남,창원성산구,남,10~19세,52 ,418 ,46298070 
2024,조울증,경남,창원성산구,남,20~29세,72 ,670 ,53677680 
2024,조울증,경남,창원성산구,남,30~39세,51 ,439 ,31587660 
2024,조울증,경남,창원성산구,남,40~49세,33 ,202 ,18927930 
2024,조울증,경남,창원성산구,남,50~59세,29 ,188 ,16286910 
2024,조울증,경남,창원성산구,남,60~69세,19 ,150 ,14315280 
2024,조울증,경남,창원성산구,남,70~79세,13 ,135 ,8092730 
2024,조울증,경남,창원성산구,남,80~89세,0 ,0 ,0 
2024,조울증,경남,창원성산구,남,90~99세,0 ,0 ,0 
2024,조울증,경남,창원성산구,남,100세이상,0 ,0 ,0 
2024,조울증,경남,창원성산구,여,0~9세,0 ,0 ,0 
2024,조울증,경남,창원성산구,여,10~19세,60 ,391 ,48423150 
2024,조울증,경남,창원성산구,여,20~29세,158 ,1513 ,179433790 
2024,조울증,경남,창원성산구,여,30~39세,138 ,1129 ,108533610 
2024,조울증,경남,창원성산구,여,40~49세,73 ,700 ,51393460 
2024,조울증,경남,창원성산구,여,50~59세,64 ,672 ,57015820 
2024,조울증,경남,창원성산구,여,60~69세,44 ,316 ,19716170 
2024,조울증,경남,창원성산구,여,70~79세,27 ,228 ,18888110 
2024,조울증,경남,창원성산구,여,80~89세,0 ,0 ,0 
2024,조울증,경남,창원성산구,여,90~99세,0 ,0 ,0 
2024,조울증,경남,창원성산구,여,100세이상,0 ,0 ,0 
2024,조울증,경남,통영시,남,0~9세,0 ,0 ,0 
2024,조울증,경남,통영시,남,10~19세,0 ,0 ,0 
2024,조울증,경남,통영시,남,20~29세,10 ,71 ,2931660 
2024,조울증,경남,통영시,남,30~39세,0 ,0 ,0 
2024,조울증,경남,통영시,남,40~49세,17 ,200 ,13779440 
2024,조울증,경남,통영시,남,50~59세,0 ,0 ,0 
2024,조울증,경남,통영시,남,60~69세,12 ,132 ,8792100 
2024,조울증,경남,통영시,남,70~79세,0 ,0 ,0 
2024,조울증,경남,통영시,남,80~89세,0 ,0 ,0 
2024,조울증,경남,통영시,남,90~99세,0 ,0 ,0 
2024,조울증,경남,통영시,남,100세이상,0 ,0 ,0 
2024,조울증,경남,통영시,여,0~9세,0 ,0 ,0 
2024,조울증,경남,통영시,여,10~19세,0 ,0 ,0 
2024,조울증,경남,통영시,여,20~29세,22 ,156 ,8368920 
2024,조울증,경남,통영시,여,30~39세,11 ,90 ,6483220 
2024,조울증,경남,통영시,여,40~49세,20 ,125 ,4820530 
2024,조울증,경남,통영시,여,50~59세,21 ,252 ,13270590 
2024,조울증,경남,통영시,여,60~69세,0 ,0 ,0 
2024,조울증,경남,통영시,여,70~79세,15 ,95 ,8455760 
2024,조울증,경남,통영시,여,80~89세,14 ,35 ,445480 
